MapDate,StateAbbreviation,None,D0,D1,D2,D3,D4,ValidStart,ValidEnd,StatisticFormatID
20180102,NV,68.23,31.77,3.41,0.00,0.00,0.00,2018-01-02,2018-01-08,1
20171226,NV,68.23,31.77,3.41,0.00,0.00,0.00,2017-12-26,2018-01-01,1
20171219,NV,68.23,31.77,3.41,0.00,0.00,0.00,2017-12-19,2017-12-25,1
20171212,NV,69.08,30.92,3.37,0.00,0.00,0.00,2017-12-12,2017-12-18,1
20171205,NV,83.18,16.82,3.37,0.00,0.00,0.00,2017-12-05,2017-12-11,1
20171128,NV,83.18,16.82,0.12,0.00,0.00,0.00,2017-11-28,2017-12-04,1
20171121,NV,92.00,8.00,0.00,0.00,0.00,0.00,2017-11-21,2017-11-27,1
20171114,NV,92.00,8.00,0.00,0.00,0.00,0.00,2017-11-14,2017-11-20,1
20171107,NV,98.14,1.86,0.00,0.00,0.00,0.00,2017-11-07,2017-11-13,1
20171031,NV,98.69,1.31,0.00,0.00,0.00,0.00,2017-10-31,2017-11-06,1
20171024,NV,98.69,1.31,0.00,0.00,0.00,0.00,2017-10-24,2017-10-30,1
20171017,NV,98.70,1.30,0.00,0.00,0.00,0.00,2017-10-17,2017-10-23,1
20171010,NV,98.70,1.30,0.00,0.00,0.00,0.00,2017-10-10,2017-10-16,1
20171003,NV,98.70,1.30,0.00,0.00,0.00,0.00,2017-10-03,2017-10-09,1
20170926,NV,98.70,1.30,0.00,0.00,0.00,0.00,2017-09-26,2017-10-02,1
20170919,NV,98.70,1.30,0.00,0.00,0.00,0.00,2017-09-19,2017-09-25,1
20170912,NV,98.70,1.30,0.00,0.00,0.00,0.00,2017-09-12,2017-09-18,1
20170905,NV,98.70,1.30,0.00,0.00,0.00,0.00,2017-09-05,2017-09-11,1
20170829,NV,98.70,1.30,0.00,0.00,0.00,0.00,2017-08-29,2017-09-04,1
20170822,NV,98.70,1.30,0.00,0.00,0.00,0.00,2017-08-22,2017-08-28,1
20170815,NV,98.66,1.34,0.00,0.00,0.00,0.00,2017-08-15,2017-08-21,1
20170808,NV,86.36,13.64,0.00,0.00,0.00,0.00,2017-08-08,2017-08-14,1
20170801,NV,86.36,13.64,0.00,0.00,0.00,0.00,2017-08-01,2017-08-07,1
20170725,NV,73.30,26.70,0.00,0.00,0.00,0.00,2017-07-25,2017-07-31,1
20170718,NV,79.41,20.59,0.00,0.00,0.00,0.00,2017-07-18,2017-07-24,1
20170711,NV,86.71,13.29,0.00,0.00,0.00,0.00,2017-07-11,2017-07-17,1
20170704,NV,86.71,13.29,0.00,0.00,0.00,0.00,2017-07-04,2017-07-10,1
20170627,NV,93.83,6.17,0.00,0.00,0.00,0.00,2017-06-27,2017-07-03,1
20170620,NV,93.83,6.17,0.00,0.00,0.00,0.00,2017-06-20,2017-06-26,1
20170613,NV,93.83,6.17,0.00,0.00,0.00,0.00,2017-06-13,2017-06-19,1
20170606,NV,93.83,6.17,0.00,0.00,0.00,0.00,2017-06-06,2017-06-12,1
20170530,NV,93.83,6.17,0.00,0.00,0.00,0.00,2017-05-30,2017-06-05,1
20170523,NV,93.83,6.17,0.00,0.00,0.00,0.00,2017-05-23,2017-05-29,1
20170516,NV,93.83,6.17,0.00,0.00,0.00,0.00,2017-05-16,2017-05-22,1
20170509,NV,93.83,6.17,0.00,0.00,0.00,0.00,2017-05-09,2017-05-15,1
20170502,NV,93.83,6.17,0.00,0.00,0.00,0.00,2017-05-02,2017-05-08,1
20170425,NV,93.83,6.17,0.00,0.00,0.00,0.00,2017-04-25,2017-05-01,1
20170418,NV,93.83,6.17,0.00,0.00,0.00,0.00,2017-04-18,2017-04-24,1
20170411,NV,93.83,6.17,0.00,0.00,0.00,0.00,2017-04-11,2017-04-17,1
20170404,NV,93.83,6.17,0.00,0.00,0.00,0.00,2017-04-04,2017-04-10,1
20170328,NV,93.83,6.17,0.00,0.00,0.00,0.00,2017-03-28,2017-04-03,1
20170321,NV,93.83,6.17,0.00,0.00,0.00,0.00,2017-03-21,2017-03-27,1
20170314,NV,93.83,6.17,0.00,0.00,0.00,0.00,2017-03-14,2017-03-20,1
20170307,NV,93.82,6.18,0.00,0.00,0.00,0.00,2017-03-07,2017-03-13,1
20170228,NV,93.82,6.18,0.00,0.00,0.00,0.00,2017-02-28,2017-03-06,1
20170221,NV,93.82,6.18,0.00,0.00,0.00,0.00,2017-02-21,2017-02-27,1
20170214,NV,79.92,20.08,2.90,0.00,0.00,0.00,2017-02-14,2017-02-20,1
20170207,NV,79.92,20.08,2.90,0.00,0.00,0.00,2017-02-07,2017-02-13,1
20170131,NV,70.94,29.06,5.93,0.00,0.00,0.00,2017-01-31,2017-02-06,1
20170124,NV,70.94,29.06,5.93,0.00,0.00,0.00,2017-01-24,2017-01-30,1
20170117,NV,64.19,35.81,8.13,0.00,0.00,0.00,2017-01-17,2017-01-23,1
20170110,NV,62.89,37.11,11.46,0.18,0.00,0.00,2017-01-10,2017-01-16,1
20170103,NV,36.88,63.12,33.64,7.13,0.18,0.00,2017-01-03,2017-01-09,1
20161227,NV,33.40,66.60,33.64,7.13,0.18,0.00,2016-12-27,2017-01-02,1
20161220,NV,29.22,70.78,34.20,7.18,0.18,0.00,2016-12-20,2016-12-26,1
20161213,NV,29.22,70.78,34.13,7.47,0.26,0.00,2016-12-13,2016-12-19,1
20161206,NV,29.23,70.77,34.13,7.47,0.26,0.00,2016-12-06,2016-12-12,1
20161129,NV,29.23,70.77,34.13,7.47,0.26,0.00,2016-11-29,2016-12-05,1
20161122,NV,29.23,70.77,34.13,7.47,0.26,0.00,2016-11-22,2016-11-28,1
20161115,NV,29.23,70.77,34.13,7.47,0.26,0.00,2016-11-15,2016-11-21,1
20161108,NV,29.23,70.77,34.13,7.47,0.26,0.00,2016-11-08,2016-11-14,1
20161101,NV,29.23,70.77,36.60,21.69,0.26,0.00,2016-11-01,2016-11-07,1
20161025,NV,29.23,70.77,36.60,21.68,0.26,0.00,2016-10-25,2016-10-31,1
20161018,NV,29.23,70.77,36.60,21.68,0.26,0.00,2016-10-18,2016-10-24,1
20161011,NV,19.65,80.35,36.60,21.68,0.26,0.00,2016-10-11,2016-10-17,1
20161004,NV,19.64,80.36,36.60,21.68,0.26,0.00,2016-10-04,2016-10-10,1
20160927,NV,19.64,80.36,36.60,21.68,0.26,0.00,2016-09-27,2016-10-03,1
20160920,NV,19.64,80.36,36.60,21.68,0.26,0.00,2016-09-20,2016-09-26,1
20160913,NV,19.64,80.36,36.60,21.68,0.26,0.00,2016-09-13,2016-09-19,1
20160906,NV,30.99,69.01,34.25,21.68,0.26,0.00,2016-09-06,2016-09-12,1
20160830,NV,32.76,67.24,34.25,21.68,0.26,0.00,2016-08-30,2016-09-05,1
20160823,NV,32.76,67.24,34.25,21.68,0.26,0.00,2016-08-23,2016-08-29,1
20160816,NV,32.76,67.24,34.25,21.68,0.26,0.00,2016-08-16,2016-08-22,1
20160809,NV,32.76,67.24,34.25,21.68,0.26,0.00,2016-08-09,2016-08-15,1
20160802,NV,32.76,67.24,34.25,21.68,0.26,0.00,2016-08-02,2016-08-08,1
20160726,NV,32.76,67.24,34.25,21.68,0.26,0.00,2016-07-26,2016-08-01,1
20160719,NV,32.76,67.24,34.25,21.68,0.26,0.00,2016-07-19,2016-07-25,1
20160712,NV,32.80,67.20,34.25,21.68,0.26,0.00,2016-07-12,2016-07-18,1
20160705,NV,32.80,67.20,34.25,21.68,0.26,0.00,2016-07-05,2016-07-11,1
20160628,NV,32.80,67.20,34.25,21.68,0.26,0.00,2016-06-28,2016-07-04,1
20160621,NV,32.80,67.20,34.25,21.68,0.26,0.00,2016-06-21,2016-06-27,1
20160614,NV,32.80,67.20,34.25,21.68,0.26,0.00,2016-06-14,2016-06-20,1
20160607,NV,32.80,67.20,34.25,21.68,5.15,0.00,2016-06-07,2016-06-13,1
20160531,NV,32.80,67.20,34.25,21.68,5.39,0.00,2016-05-31,2016-06-06,1
20160524,NV,28.53,71.47,62.14,28.41,5.39,0.00,2016-05-24,2016-05-30,1
20160517,NV,28.17,71.83,62.14,36.25,5.39,0.00,2016-05-17,2016-05-23,1
20160510,NV,22.73,77.27,62.33,36.25,23.17,0.00,2016-05-10,2016-05-16,1
20160503,NV,22.73,77.27,62.33,38.65,23.17,0.00,2016-05-03,2016-05-09,1
20160426,NV,6.19,93.81,62.81,38.84,23.17,0.00,2016-04-26,2016-05-02,1
20160419,NV,6.19,93.81,62.81,38.84,23.17,0.00,2016-04-19,2016-04-25,1
20160412,NV,6.16,93.84,62.81,38.84,23.20,1.12,2016-04-12,2016-04-18,1
20160405,NV,6.16,93.84,62.81,38.84,23.20,1.12,2016-04-05,2016-04-11,1
20160329,NV,5.75,94.25,59.30,36.44,23.20,1.12,2016-03-29,2016-04-04,1
20160322,NV,5.75,94.25,59.30,36.44,23.20,1.12,2016-03-22,2016-03-28,1
20160315,NV,5.75,94.25,60.38,37.11,23.20,1.12,2016-03-15,2016-03-21,1
20160308,NV,5.75,94.25,60.38,37.11,23.20,4.56,2016-03-08,2016-03-14,1
20160301,NV,1.35,98.65,62.63,37.11,23.20,4.56,2016-03-01,2016-03-07,1
20160223,NV,1.35,98.65,62.63,37.11,23.20,4.56,2016-02-23,2016-02-29,1
20160216,NV,1.35,98.65,62.63,37.11,23.20,4.56,2016-02-16,2016-02-22,1
20160209,NV,1.35,98.65,62.63,37.11,23.20,4.56,2016-02-09,2016-02-15,1
20160202,NV,1.35,98.65,71.80,40.76,25.48,4.79,2016-02-02,2016-02-08,1
20160126,NV,1.35,98.65,71.74,40.76,25.48,4.80,2016-01-26,2016-02-01,1
20160119,NV,1.35,98.65,73.26,40.76,25.48,4.80,2016-01-19,2016-01-25,1
20160112,NV,1.35,98.65,79.90,64.40,31.40,9.35,2016-01-12,2016-01-18,1
20160105,NV,1.34,98.66,90.76,64.40,31.40,9.35,2016-01-05,2016-01-11,1
20151229,NV,1.34,98.66,93.08,65.49,31.74,9.35,2015-12-29,2016-01-04,1
20151222,NV,1.34,98.66,93.08,65.49,31.74,9.35,2015-12-22,2015-12-28,1
20151215,NV,0.03,99.97,93.78,66.21,31.74,9.35,2015-12-15,2015-12-21,1
20151208,NV,0.01,99.99,93.78,66.21,31.94,9.35,2015-12-08,2015-12-14,1
20151201,NV,0.01,99.99,93.78,66.21,31.94,9.35,2015-12-01,2015-12-07,1
20151124,NV,0.01,99.99,93.78,66.75,31.94,9.35,2015-11-24,2015-11-30,1
20151117,NV,0.01,99.99,93.78,66.75,31.94,9.35,2015-11-17,2015-11-23,1
20151110,NV,0.01,99.99,94.76,73.19,31.94,9.35,2015-11-10,2015-11-16,1
20151103,NV,0.01,99.99,94.76,73.20,31.94,9.92,2015-11-03,2015-11-09,1
20151027,NV,0.01,99.99,94.76,73.20,35.21,15.93,2015-10-27,2015-11-02,1
20151020,NV,0.01,99.99,94.76,73.20,35.21,15.93,2015-10-20,2015-10-26,1
20151013,NV,0.01,99.99,94.76,75.92,37.52,15.93,2015-10-13,2015-10-19,1
20151006,NV,0.01,99.99,94.76,75.92,37.52,15.93,2015-10-06,2015-10-12,1
20150929,NV,0.00,100.00,94.76,76.08,37.52,15.93,2015-09-29,2015-10-05,1
20150922,NV,0.00,100.00,94.76,76.08,37.52,15.93,2015-09-22,2015-09-28,1
20150915,NV,0.00,100.00,94.76,76.08,37.52,15.93,2015-09-15,2015-09-21,1
20150908,NV,0.00,100.00,94.78,76.08,37.52,15.93,2015-09-08,2015-09-14,1
20150901,NV,0.00,100.00,94.78,76.08,37.52,15.93,2015-09-01,2015-09-07,1
20150825,NV,0.00,100.00,94.78,76.08,37.52,15.93,2015-08-25,2015-08-31,1
20150818,NV,0.00,100.00,94.78,76.08,37.52,15.93,2015-08-18,2015-08-24,1
20150811,NV,0.00,100.00,94.78,76.08,37.52,15.93,2015-08-11,2015-08-17,1
20150804,NV,0.00,100.00,94.78,76.08,39.86,11.08,2015-08-04,2015-08-10,1
20150728,NV,0.00,100.00,94.78,76.08,39.86,11.08,2015-07-28,2015-08-03,1
20150721,NV,0.00,100.00,94.78,76.08,47.52,11.08,2015-07-21,2015-07-27,1
20150714,NV,0.00,100.00,95.13,76.08,47.52,11.08,2015-07-14,2015-07-20,1
20150707,NV,0.00,100.00,95.13,76.08,47.52,11.08,2015-07-07,2015-07-13,1
20150630,NV,0.00,100.00,95.13,76.10,47.52,11.08,2015-06-30,2015-07-06,1
20150623,NV,0.00,100.00,95.13,76.10,47.52,11.08,2015-06-23,2015-06-29,1
20150616,NV,0.00,100.00,95.13,76.10,47.52,11.08,2015-06-16,2015-06-22,1
20150609,NV,0.00,100.00,99.93,80.60,49.45,16.63,2015-06-09,2015-06-15,1
20150602,NV,0.00,100.00,99.93,86.99,49.45,18.38,2015-06-02,2015-06-08,1
20150526,NV,0.00,100.00,99.93,86.99,49.45,18.38,2015-05-26,2015-06-01,1
20150519,NV,0.00,100.00,99.93,87.00,49.45,18.38,2015-05-19,2015-05-25,1
20150512,NV,0.00,100.00,99.93,87.00,49.21,18.38,2015-05-12,2015-05-18,1
20150505,NV,0.00,100.00,99.93,87.00,49.21,18.38,2015-05-05,2015-05-11,1
20150428,NV,0.00,100.00,99.93,87.00,49.21,18.38,2015-04-28,2015-05-04,1
20150421,NV,0.00,100.00,99.93,86.67,49.12,18.38,2015-04-21,2015-04-27,1
20150414,NV,0.00,100.00,99.93,85.72,47.96,18.38,2015-04-14,2015-04-20,1
20150407,NV,0.00,100.00,99.93,85.72,47.96,18.38,2015-04-07,2015-04-13,1
20150331,NV,0.00,100.00,99.93,79.50,47.96,18.38,2015-03-31,2015-04-06,1
20150324,NV,0.00,100.00,99.93,67.32,47.96,18.38,2015-03-24,2015-03-30,1
20150317,NV,0.00,100.00,99.93,67.23,47.96,18.38,2015-03-17,2015-03-23,1
20150310,NV,0.00,100.00,99.93,67.23,47.96,18.38,2015-03-10,2015-03-16,1
20150303,NV,0.00,100.00,99.93,63.84,47.96,18.38,2015-03-03,2015-03-09,1
20150224,NV,0.00,100.00,99.93,63.84,47.96,18.38,2015-02-24,2015-03-02,1
20150217,NV,0.00,100.00,99.93,63.19,47.96,18.38,2015-02-17,2015-02-23,1
20150210,NV,0.00,100.00,99.93,63.19,47.96,17.43,2015-02-10,2015-02-16,1
20150203,NV,0.00,100.00,99.93,63.08,47.95,17.43,2015-02-03,2015-02-09,1
20150127,NV,0.00,100.00,99.93,68.25,50.06,17.43,2015-01-27,2015-02-02,1
20150120,NV,0.00,100.00,96.97,68.25,48.38,12.18,2015-01-20,2015-01-26,1
20150113,NV,0.00,100.00,96.98,68.25,48.38,12.18,2015-01-13,2015-01-19,1
20150106,NV,0.00,100.00,96.98,68.25,48.38,11.89,2015-01-06,2015-01-12,1
20141230,NV,0.00,100.00,96.98,68.25,48.38,11.89,2014-12-30,2015-01-05,1
20141223,NV,0.00,100.00,96.98,68.25,48.38,11.89,2014-12-23,2014-12-29,1
20141216,NV,0.00,100.00,96.98,68.25,48.38,11.89,2014-12-16,2014-12-22,1
20141209,NV,0.00,100.00,97.04,68.25,48.38,11.89,2014-12-09,2014-12-15,1
20141202,NV,0.00,100.00,97.04,68.25,48.38,11.89,2014-12-02,2014-12-08,1
20141125,NV,0.00,100.00,97.04,68.25,48.38,11.89,2014-11-25,2014-12-01,1
20141118,NV,0.00,100.00,97.04,68.25,48.38,11.89,2014-11-18,2014-11-24,1
20141111,NV,0.00,100.00,97.04,69.89,48.38,11.89,2014-11-11,2014-11-17,1
20141104,NV,0.00,100.00,97.07,69.89,48.38,11.89,2014-11-04,2014-11-10,1
20141028,NV,0.00,100.00,97.07,69.89,48.38,11.89,2014-10-28,2014-11-03,1
20141021,NV,0.00,100.00,97.07,69.89,48.38,11.89,2014-10-21,2014-10-27,1
20141014,NV,0.00,100.00,97.07,69.89,48.38,11.89,2014-10-14,2014-10-20,1
20141007,NV,0.00,100.00,97.07,69.89,48.38,11.89,2014-10-07,2014-10-13,1
20140930,NV,0.00,100.00,97.04,69.89,48.38,11.89,2014-09-30,2014-10-06,1
20140923,NV,0.00,100.00,97.06,69.89,48.38,11.89,2014-09-23,2014-09-29,1
20140916,NV,0.00,100.00,99.64,80.96,48.38,11.89,2014-09-16,2014-09-22,1
20140909,NV,0.00,100.00,99.64,80.96,50.30,11.89,2014-09-09,2014-09-15,1
20140902,NV,0.00,100.00,99.64,80.96,50.30,11.89,2014-09-02,2014-09-08,1
20140826,NV,0.00,100.00,100.00,86.77,55.21,11.89,2014-08-26,2014-09-01,1
20140819,NV,0.00,100.00,100.00,86.92,55.21,11.89,2014-08-19,2014-08-25,1
20140812,NV,0.00,100.00,100.00,86.92,55.21,11.89,2014-08-12,2014-08-18,1
20140805,NV,0.00,100.00,100.00,86.92,55.21,11.89,2014-08-05,2014-08-11,1
20140729,NV,0.00,100.00,100.00,86.92,54.99,11.89,2014-07-29,2014-08-04,1
20140722,NV,0.00,100.00,100.00,86.92,54.99,11.08,2014-07-22,2014-07-28,1
20140715,NV,0.00,100.00,100.00,86.92,54.99,11.08,2014-07-15,2014-07-21,1
20140708,NV,0.00,100.00,100.00,86.92,54.99,11.08,2014-07-08,2014-07-14,1
20140701,NV,0.00,100.00,100.00,86.92,54.99,11.08,2014-07-01,2014-07-07,1
20140624,NV,0.00,100.00,100.00,86.92,40.84,11.08,2014-06-24,2014-06-30,1
20140617,NV,0.00,100.00,100.00,86.92,40.84,11.08,2014-06-17,2014-06-23,1
20140610,NV,0.00,100.00,100.00,87.03,40.84,8.24,2014-06-10,2014-06-16,1
20140603,NV,0.00,100.00,100.00,87.03,38.73,8.24,2014-06-03,2014-06-09,1
20140527,NV,0.00,100.00,100.00,87.03,38.73,8.24,2014-05-27,2014-06-02,1
20140520,NV,0.00,100.00,100.00,87.03,38.73,8.24,2014-05-20,2014-05-26,1
20140513,NV,0.00,100.00,100.00,87.03,38.73,8.24,2014-05-13,2014-05-19,1
20140506,NV,0.00,100.00,100.00,84.40,38.73,8.24,2014-05-06,2014-05-12,1
20140429,NV,0.00,100.00,100.00,84.46,38.73,8.24,2014-04-29,2014-05-05,1
20140422,NV,0.00,100.00,100.00,84.46,38.73,8.24,2014-04-22,2014-04-28,1
20140415,NV,0.00,100.00,100.00,82.21,33.54,8.24,2014-04-15,2014-04-21,1
20140408,NV,0.00,100.00,100.00,82.21,33.54,8.24,2014-04-08,2014-04-14,1
20140401,NV,0.00,100.00,100.00,82.21,33.54,8.24,2014-04-01,2014-04-07,1
20140325,NV,0.00,100.00,100.00,82.34,33.46,8.24,2014-03-25,2014-03-31,1
20140318,NV,0.00,100.00,100.00,82.34,33.46,5.37,2014-03-18,2014-03-24,1
20140311,NV,0.00,100.00,99.32,72.95,33.46,5.37,2014-03-11,2014-03-17,1
20140304,NV,0.00,100.00,99.32,72.95,33.46,5.37,2014-03-04,2014-03-10,1
20140225,NV,0.00,100.00,99.32,72.95,33.94,5.37,2014-02-25,2014-03-03,1
20140218,NV,0.00,100.00,98.27,72.95,33.41,5.37,2014-02-18,2014-02-24,1
20140211,NV,0.00,100.00,96.94,80.30,33.97,5.37,2014-02-11,2014-02-17,1
20140204,NV,0.00,100.00,96.80,80.30,38.17,5.37,2014-02-04,2014-02-10,1
20140128,NV,0.00,100.00,96.80,80.30,38.17,5.37,2014-01-28,2014-02-03,1
20140121,NV,0.00,100.00,96.80,80.30,38.17,5.37,2014-01-21,2014-01-27,1
20140114,NV,0.00,100.00,96.80,80.30,38.17,5.37,2014-01-14,2014-01-20,1
20140107,NV,0.00,100.00,96.81,80.30,28.55,5.37,2014-01-07,2014-01-13,1
20131231,NV,0.39,99.61,96.81,77.66,28.55,5.37,2013-12-31,2014-01-06,1
20131224,NV,0.39,99.61,96.81,77.66,28.55,5.37,2013-12-24,2013-12-30,1
20131217,NV,0.39,99.61,96.81,77.66,28.55,5.37,2013-12-17,2013-12-23,1
20131210,NV,0.39,99.61,96.81,77.66,28.55,5.37,2013-12-10,2013-12-16,1
20131203,NV,0.39,99.61,96.81,77.66,28.55,5.37,2013-12-03,2013-12-09,1
20131126,NV,0.39,99.61,96.81,77.66,28.55,5.37,2013-11-26,2013-12-02,1
20131119,NV,0.39,99.61,96.81,79.11,28.55,5.37,2013-11-19,2013-11-25,1
20131112,NV,0.39,99.61,96.81,79.11,28.55,5.37,2013-11-12,2013-11-18,1
20131105,NV,0.39,99.61,96.81,79.11,28.55,5.37,2013-11-05,2013-11-11,1
20131029,NV,0.40,99.60,96.81,79.11,28.55,5.37,2013-10-29,2013-11-04,1
20131022,NV,0.40,99.60,96.81,79.11,28.55,5.37,2013-10-22,2013-10-28,1
20131015,NV,0.42,99.58,96.81,79.11,28.55,5.37,2013-10-15,2013-10-21,1
20131008,NV,0.43,99.57,96.79,79.11,28.55,5.37,2013-10-08,2013-10-14,1
20131001,NV,0.39,99.61,96.79,79.11,28.55,5.37,2013-10-01,2013-10-07,1
20130924,NV,0.39,99.61,96.79,78.93,31.07,5.37,2013-09-24,2013-09-30,1
20130917,NV,0.39,99.61,96.79,78.93,31.07,5.37,2013-09-17,2013-09-23,1
20130910,NV,0.00,100.00,99.57,82.82,36.00,5.37,2013-09-10,2013-09-16,1
20130903,NV,0.00,100.00,99.57,82.82,36.00,5.37,2013-09-03,2013-09-09,1
20130827,NV,0.00,100.00,100.00,90.11,42.57,5.37,2013-08-27,2013-09-02,1
20130820,NV,0.00,100.00,100.00,90.11,42.65,5.37,2013-08-20,2013-08-26,1
20130813,NV,0.00,100.00,100.00,90.11,42.65,5.37,2013-08-13,2013-08-19,1
20130806,NV,0.00,100.00,100.00,90.11,42.65,5.37,2013-08-06,2013-08-12,1
20130730,NV,0.00,100.00,100.00,88.73,28.37,5.37,2013-07-30,2013-08-05,1
20130723,NV,0.00,100.00,100.00,88.69,28.37,5.37,2013-07-23,2013-07-29,1
20130716,NV,0.00,100.00,100.00,88.69,28.37,5.37,2013-07-16,2013-07-22,1
20130709,NV,0.00,100.00,100.00,86.38,28.37,5.37,2013-07-09,2013-07-15,1
20130702,NV,0.00,100.00,99.61,86.38,28.37,5.37,2013-07-02,2013-07-08,1
20130625,NV,0.00,100.00,99.61,86.40,28.37,0.00,2013-06-25,2013-07-01,1
20130618,NV,0.00,100.00,99.61,77.79,28.37,0.00,2013-06-18,2013-06-24,1
20130611,NV,0.00,100.00,99.61,68.76,10.78,0.00,2013-06-11,2013-06-17,1
20130604,NV,0.00,100.00,98.69,68.67,10.78,0.00,2013-06-04,2013-06-10,1
20130528,NV,0.00,100.00,93.18,63.78,12.22,0.00,2013-05-28,2013-06-03,1
20130521,NV,0.00,100.00,93.18,63.78,12.22,0.00,2013-05-21,2013-05-27,1
20130514,NV,0.00,100.00,93.18,63.78,12.22,0.00,2013-05-14,2013-05-20,1
20130507,NV,0.00,100.00,92.41,63.78,12.22,0.00,2013-05-07,2013-05-13,1
20130430,NV,0.00,100.00,92.41,61.01,12.22,0.00,2013-04-30,2013-05-06,1
20130423,NV,0.00,100.00,89.73,55.31,12.22,0.00,2013-04-23,2013-04-29,1
20130416,NV,0.00,100.00,88.87,54.55,12.22,0.00,2013-04-16,2013-04-22,1
20130409,NV,0.00,100.00,88.87,54.55,12.22,0.00,2013-04-09,2013-04-15,1
20130402,NV,0.00,100.00,88.87,55.49,12.22,0.00,2013-04-02,2013-04-08,1
20130326,NV,0.00,100.00,88.87,55.49,12.22,0.00,2013-03-26,2013-04-01,1
20130319,NV,0.00,100.00,88.87,55.51,12.22,0.00,2013-03-19,2013-03-25,1
20130312,NV,0.00,100.00,88.87,55.49,12.22,0.00,2013-03-12,2013-03-18,1
20130305,NV,0.00,100.00,88.80,55.65,12.22,0.00,2013-03-05,2013-03-11,1
20130226,NV,0.00,100.00,93.72,56.06,9.28,0.00,2013-02-26,2013-03-04,1
20130219,NV,0.11,99.89,93.71,56.06,9.28,0.00,2013-02-19,2013-02-25,1
20130212,NV,0.11,99.89,93.71,56.06,9.28,0.00,2013-02-12,2013-02-18,1
20130205,NV,0.11,99.89,93.71,56.06,9.28,0.00,2013-02-05,2013-02-11,1
20130129,NV,0.11,99.89,93.71,56.06,9.28,0.00,2013-01-29,2013-02-04,1
20130122,NV,0.11,99.89,93.71,56.06,9.28,0.00,2013-01-22,2013-01-28,1
20130115,NV,0.11,99.89,93.71,56.06,9.28,0.00,2013-01-15,2013-01-21,1
20130108,NV,0.10,99.90,93.71,55.93,9.23,0.00,2013-01-08,2013-01-14,1
20130101,NV,0.00,100.00,94.13,62.22,16.46,0.00,2013-01-01,2013-01-07,1
20121225,NV,0.00,100.00,94.13,64.00,30.19,0.00,2012-12-25,2012-12-31,1
20121218,NV,0.00,100.00,94.13,64.00,30.19,0.00,2012-12-18,2012-12-24,1
20121211,NV,0.00,100.00,94.18,64.00,30.19,0.00,2012-12-11,2012-12-17,1
20121204,NV,0.00,100.00,94.18,64.00,30.19,0.00,2012-12-04,2012-12-10,1
20121127,NV,0.00,100.00,94.26,64.26,27.37,0.00,2012-11-27,2012-12-03,1
20121120,NV,0.00,100.00,94.26,64.26,27.37,0.00,2012-11-20,2012-11-26,1
20121113,NV,0.00,100.00,94.26,55.49,27.37,0.00,2012-11-13,2012-11-19,1
20121106,NV,0.00,100.00,94.26,55.49,27.46,0.00,2012-11-06,2012-11-12,1
20121030,NV,0.00,100.00,94.26,55.49,27.46,0.00,2012-10-30,2012-11-05,1
20121023,NV,0.00,100.00,94.26,55.49,27.46,0.00,2012-10-23,2012-10-29,1
20121016,NV,0.00,100.00,94.26,55.49,27.44,0.00,2012-10-16,2012-10-22,1
20121009,NV,0.00,100.00,99.24,56.61,27.44,0.00,2012-10-09,2012-10-15,1
20121002,NV,0.00,100.00,99.24,56.61,26.78,0.00,2012-10-02,2012-10-08,1
20120925,NV,0.00,100.00,99.24,56.05,26.78,0.00,2012-09-25,2012-10-01,1
20120918,NV,0.00,100.00,99.78,56.05,26.78,0.00,2012-09-18,2012-09-24,1
20120911,NV,0.00,100.00,100.00,65.36,27.47,0.00,2012-09-11,2012-09-17,1
20120904,NV,0.00,100.00,100.00,70.49,27.47,0.00,2012-09-04,2012-09-10,1
20120828,NV,0.00,100.00,100.00,70.32,27.47,0.00,2012-08-28,2012-09-03,1
20120821,NV,0.00,100.00,100.00,71.59,19.34,0.00,2012-08-21,2012-08-27,1
20120814,NV,0.00,100.00,99.78,78.78,19.33,0.00,2012-08-14,2012-08-20,1
20120807,NV,0.00,100.00,99.79,78.78,19.33,0.00,2012-08-07,2012-08-13,1
20120731,NV,0.00,100.00,99.79,78.87,19.33,0.00,2012-07-31,2012-08-06,1
20120724,NV,0.00,100.00,99.79,78.87,19.33,0.00,2012-07-24,2012-07-30,1
20120717,NV,0.00,100.00,99.70,78.82,11.98,0.00,2012-07-17,2012-07-23,1
20120710,NV,0.00,100.00,97.59,78.82,11.98,0.00,2012-07-10,2012-07-16,1
20120703,NV,0.00,100.00,97.54,78.81,11.98,0.00,2012-07-03,2012-07-09,1
20120626,NV,0.00,100.00,97.13,78.80,11.98,0.00,2012-06-26,2012-07-02,1
20120619,NV,0.14,99.86,97.13,72.51,0.00,0.00,2012-06-19,2012-06-25,1
20120612,NV,0.14,99.86,97.07,72.51,0.00,0.00,2012-06-12,2012-06-18,1
20120605,NV,0.14,99.86,97.07,72.51,0.00,0.00,2012-06-05,2012-06-11,1
20120529,NV,0.14,99.86,97.07,72.51,0.00,0.00,2012-05-29,2012-06-04,1
20120522,NV,0.14,99.86,97.07,72.51,0.00,0.00,2012-05-22,2012-05-28,1
20120515,NV,0.14,99.86,97.07,72.50,0.00,0.00,2012-05-15,2012-05-21,1
20120508,NV,0.14,99.86,97.07,59.78,0.00,0.00,2012-05-08,2012-05-14,1
